ID_Chamado,ID_Cliente,Hora_Abertura_Chamado,Hora_Inicio_Atendimento,Hora_Finalizacao_Atendimento
28529,95656996318,22/04/2025 às 21:53:38,22/04/2025 às 21:53:38,22/04/2025 às 21:56:54
28530,95656996318,16/01/2025 às 23:30:14,16/01/2025 às 23:39:09,17/01/2025 às 00:08:00
28531,95666848560,09/05/2025 às 07:34:29,09/05/2025 às 07:34:29,09/05/2025 às 07:53:44
28532,95671084668,21/01/2025 às 02:47:49,21/01/2025 às 02:47:49,21/01/2025 às 02:56:41
28533,95671436098,16/04/2025 às 20:45:46,16/04/2025 às 20:45:46,16/04/2025 às 20:56:35
28534,95671931361,14/06/2025 às 21:41:21,14/06/2025 às 21:41:21,14/06/2025 às 21:42:17
28535,95672019084,01/02/2025 às 18:55:58,01/02/2025 às 18:55:58,01/02/2025 às 19:01:46
28536,95674280118,24/04/2025 às 13:46:28,24/04/2025 às 13:46:28,24/04/2025 às 13:48:24
28537,95676678618,13/04/2025 às 15:51:14,13/04/2025 às 15:51:14,13/04/2025 às 15:53:46
28538,95676678618,13/03/2025 às 09:18:39,13/03/2025 às 09:27:55,13/03/2025 às 10:12:37
28539,95676678618,07/01/2025 às 00:25:25,07/01/2025 às 00:39:58,07/01/2025 às 01:31:46
28540,95676678618,29/03/2025 às 22:24:09,29/03/2025 às 22:31:24,29/03/2025 às 23:06:16
28541,95676678618,19/01/2025 às 08:56:21,19/01/2025 às 09:01:57,19/01/2025 às 09:43:17
28542,95689359542,18/04/2025 às 09:40:09,18/04/2025 às 09:40:09,18/04/2025 às 09:42:19
28543,95693187088,07/04/2025 às 10:29:06,07/04/2025 às 10:29:06,07/04/2025 às 10:31:07
28544,95693187088,17/03/2025 às 03:52:24,17/03/2025 às 04:01:38,17/03/2025 às 04:43:38
28545,95704862002,24/02/2025 às 05:20:39,24/02/2025 às 05:20:39,24/02/2025 às 05:25:41
28546,95707888541,21/05/2025 às 06:36:41,21/05/2025 às 06:36:41,21/05/2025 às 06:38:34
28547,95719706630,03/06/2025 às 12:07:27,03/06/2025 às 12:07:27,03/06/2025 às 12:08:39
28548,95732042646,05/02/2025 às 16:14:00,05/02/2025 às 16:14:00,05/02/2025 às 16:15:59
28549,95749372343,13/01/2025 às 03:25:56,13/01/2025 às 03:25:56,13/01/2025 às 03:33:01
28550,95753872717,20/05/2025 às 04:24:37,20/05/2025 às 04:24:37,20/05/2025 às 04:39:31
28551,95757837104,07/05/2025 às 20:00:00,07/05/2025 às 20:00:00,07/05/2025 às 20:14:32
28552,95757837104,13/05/2025 às 09:30:19,13/05/2025 às 09:39:14,13/05/2025 às 10:21:01
28553,95757837104,07/06/2025 às 09:37:51,07/06/2025 às 09:53:20,07/06/2025 às 10:33:44
28554,95767440238,01/04/2025 às 20:15:33,01/04/2025 às 20:15:33,01/04/2025 às 20:30:06
28555,95771797055,12/05/2025 às 14:51:27,12/05/2025 às 14:51:27,12/05/2025 às 14:56:36
28556,95783585907,05/04/2025 às 00:03:44,05/04/2025 às 00:03:44,05/04/2025 às 00:11:31
28557,95810491565,07/01/2025 às 22:39:57,07/01/2025 às 22:39:57,07/01/2025 às 22:45:44
28558,95820356795,15/04/2025 às 06:56:23,15/04/2025 às 06:56:23,15/04/2025 às 07:07:18
28559,95820356795,25/04/2025 às 21:18:21,25/04/2025 às 21:26:55,25/04/2025 às 21:53:40
28560,95826782484,08/03/2025 às 00:42:57,08/03/2025 às 00:42:57,08/03/2025 às 00:44:07
28561,95827229552,29/05/2025 às 02:45:24,29/05/2025 às 02:45:24,29/05/2025 às 02:46:32
28562,95827229552,18/02/2025 às 09:51:34,18/02/2025 às 09:58:14,18/02/2025 às 10:51:41
28563,95827229552,13/02/2025 às 01:18:55,13/02/2025 às 01:31:01,13/02/2025 às 02:13:17
28564,95827229552,20/06/2025 às 22:47:56,20/06/2025 às 22:58:54,20/06/2025 às 23:53:22
28565,95827229552,12/03/2025 às 18:13:35,12/03/2025 às 18:27:40,12/03/2025 às 19:02:08
28566,95827229552,25/06/2025 às 04:54:54,25/06/2025 às 05:13:07,25/06/2025 às 06:04:31
28567,95829708986,01/02/2025 às 11:35:07,01/02/2025 às 11:35:07,01/02/2025 às 11:37:51
28568,95829708986,05/03/2025 às 14:01:17,05/03/2025 às 14:06:53,05/03/2025 às 14:27:12
28569,95829708986,12/04/2025 às 03:23:23,12/04/2025 às 03:32:42,12/04/2025 às 04:20:18
28570,95829708986,04/05/2025 às 13:46:14,04/05/2025 às 13:55:40,04/05/2025 às 14:29:19
28571,95829708986,15/03/2025 às 20:25:58,15/03/2025 às 20:32:50,15/03/2025 às 21:32:29
28572,95829708986,04/05/2025 às 01:03:08,04/05/2025 às 01:17:21,04/05/2025 às 02:05:36
28573,95829708986,10/04/2025 às 20:02:34,10/04/2025 às 20:18:53,10/04/2025 às 21:05:02
28574,95829708986,15/04/2025 às 08:46:08,15/04/2025 às 09:00:49,15/04/2025 às 09:57:25
28575,95836793371,07/05/2025 às 23:07:00,07/05/2025 às 23:07:00,07/05/2025 às 23:09:45
28576,95842740697,06/03/2025 às 22:10:07,06/03/2025 às 22:10:07,06/03/2025 às 22:16:39
28577,95849191885,28/03/2025 às 14:25:55,28/03/2025 às 14:25:55,28/03/2025 às 14:40:52
28578,95851334600,28/05/2025 às 20:24:06,28/05/2025 às 20:24:06,28/05/2025 às 20:34:01
28579,95858873125,20/02/2025 às 02:54:56,20/02/2025 às 02:54:56,20/02/2025 às 03:01:37
28580,95858873125,24/06/2025 às 18:38:41,24/06/2025 às 18:48:14,24/06/2025 às 19:18:32
28581,95865562610,25/06/2025 às 02:07:12,25/06/2025 às 02:07:12,25/06/2025 às 02:10:32
28582,95865562610,30/04/2025 às 07:09:46,30/04/2025 às 07:10:08,30/04/2025 às 07:28:08
28583,95873572978,07/03/2025 às 16:34:53,07/03/2025 às 16:34:53,07/03/2025 às 16:44:56
28584,95873572978,28/05/2025 às 06:43:40,28/05/2025 às 06:53:17,28/05/2025 às 07:21:20
28585,95873572978,05/02/2025 às 12:29:05,05/02/2025 às 12:44:04,05/02/2025 às 13:43:55
28586,95875454673,19/02/2025 às 18:47:52,19/02/2025 às 18:47:52,19/02/2025 às 18:49:17
28587,95879593079,26/01/2025 às 09:41:19,26/01/2025 às 09:41:19,26/01/2025 às 09:43:44
28588,95879593079,14/04/2025 às 07:41:17,14/04/2025 às 07:44:50,14/04/2025 às 08:05:26
28589,95883398004,19/03/2025 às 22:16:47,19/03/2025 às 22:16:47,19/03/2025 às 22:20:10
28590,95884515533,18/03/2025 às 23:12:09,18/03/2025 às 23:12:09,18/03/2025 às 23:14:36
28591,95886258695,01/06/2025 às 04:25:30,01/06/2025 às 04:25:30,01/06/2025 às 04:29:53
28592,95886258695,20/03/2025 às 14:44:27,20/03/2025 às 14:47:40,20/03/2025 às 15:03:31
28593,95886258695,22/01/2025 às 05:49:42,22/01/2025 às 06:08:52,22/01/2025 às 06:46:40
28594,95886258695,15/02/2025 às 08:42:52,15/02/2025 às 08:59:26,15/02/2025 às 09:27:12
28595,95892892147,06/06/2025 às 07:39:55,06/06/2025 às 07:39:55,06/06/2025 às 07:40:33
28596,95893043622,27/02/2025 às 10:03:06,27/02/2025 às 10:03:06,27/02/2025 às 10:12:50
28597,95893350074,01/01/2025 às 21:07:22,01/01/2025 às 21:07:22,01/01/2025 às 21:17:43
28598,95902059027,21/03/2025 às 15:53:42,21/03/2025 às 15:53:42,21/03/2025 às 16:01:02
28599,95902059027,28/03/2025 às 20:46:11,28/03/2025 às 20:52:08,28/03/2025 às 21:21:01
28600,95904647963,21/01/2025 às 10:15:16,21/01/2025 às 10:15:16,21/01/2025 às 10:26:16
28601,95910123544,26/02/2025 às 10:35:42,26/02/2025 às 10:35:42,26/02/2025 às 10:36:24
28602,95917902935,24/03/2025 às 06:48:05,24/03/2025 às 06:48:05,24/03/2025 às 06:50:26
28603,95917902935,09/03/2025 às 16:08:17,09/03/2025 às 16:13:19,09/03/2025 às 16:36:09
28604,95917902935,30/05/2025 às 18:15:15,30/05/2025 às 18:32:28,30/05/2025 às 19:23:37
28605,95919184174,17/02/2025 às 16:23:31,17/02/2025 às 16:23:31,17/02/2025 às 16:31:08
28606,95919832242,20/04/2025 às 15:38:54,20/04/2025 às 15:38:54,20/04/2025 às 15:47:56
28607,95926026540,02/05/2025 às 23:22:29,02/05/2025 às 23:22:29,02/05/2025 às 23:24:45
28608,95929352698,03/04/2025 às 11:29:40,03/04/2025 às 11:29:40,03/04/2025 às 11:36:33
28609,95929352698,11/05/2025 às 21:50:26,11/05/2025 às 21:58:12,11/05/2025 às 22:06:49
28610,95929352698,29/06/2025 às 23:05:40,29/06/2025 às 23:15:42,29/06/2025 às 23:46:26
28611,95929352698,31/01/2025 às 15:41:36,31/01/2025 às 15:54:49,31/01/2025 às 16:33:27
28612,95929352698,29/05/2025 às 04:47:18,29/05/2025 às 05:01:51,29/05/2025 às 05:37:07
28613,95937259978,08/02/2025 às 03:39:15,08/02/2025 às 03:39:15,08/02/2025 às 03:44:34
28614,95948827502,21/02/2025 às 14:17:31,21/02/2025 às 14:17:31,21/02/2025 às 14:34:13
28615,95950084578,16/04/2025 às 14:12:17,16/04/2025 às 14:12:17,16/04/2025 às 14:13:17
28616,95952578465,28/04/2025 às 18:10:47,28/04/2025 às 18:10:47,28/04/2025 às 18:18:02
28617,95954033901,14/01/2025 às 20:36:57,14/01/2025 às 20:36:57,14/01/2025 às 20:45:21
28618,95954033901,11/01/2025 às 06:34:53,11/01/2025 às 06:38:23,11/01/2025 às 07:00:04
28619,95954033901,13/06/2025 às 00:35:37,13/06/2025 às 00:49:54,13/06/2025 às 01:45:30
28620,95956395231,04/03/2025 às 03:47:55,04/03/2025 às 03:47:55,04/03/2025 às 03:55:10
28621,95975394431,13/03/2025 às 15:09:44,13/03/2025 às 15:09:44,13/03/2025 às 15:12:43
28622,95975394431,29/03/2025 às 07:54:23,29/03/2025 às 07:56:28,29/03/2025 às 08:44:52
28623,95975394431,04/05/2025 às 10:35:34,04/05/2025 às 10:46:48,04/05/2025 às 11:30:24
28624,95975394431,03/01/2025 às 18:10:17,03/01/2025 às 18:25:54,03/01/2025 às 19:41:06
28625,95975394431,11/06/2025 às 08:53:45,11/06/2025 às 09:02:44,11/06/2025 às 10:09:00
28626,95979073637,20/06/2025 às 00:01:59,20/06/2025 às 00:01:59,20/06/2025 às 00:04:03
28627,95984633318,15/04/2025 às 02:22:00,15/04/2025 às 02:22:00,15/04/2025 às 02:23:22
28628,95990942864,06/04/2025 às 04:31:32,06/04/2025 às 04:31:32,06/04/2025 às 04:47:25
28629,95990942864,17/02/2025 às 02:03:27,17/02/2025 às 02:07:13,17/02/2025 às 02:50:25
28630,95990942864,07/02/2025 às 04:03:20,07/02/2025 às 04:14:09,07/02/2025 às 04:47:37
28631,95990942864,02/03/2025 às 05:54:25,02/03/2025 às 06:07:07,02/03/2025 às 06:55:47
28632,95990942864,21/02/2025 às 11:56:21,21/02/2025 às 12:08:37,21/02/2025 às 12:51:17
28633,95990942864,07/04/2025 às 18:30:29,07/04/2025 às 18:48:50,07/04/2025 às 19:28:30
28634,95999062787,14/02/2025 às 19:35:36,14/02/2025 às 19:35:36,14/02/2025 às 19:47:10
28635,95999458195,01/03/2025 às 10:25:57,01/03/2025 às 10:25:57,01/03/2025 às 10:26:41
28636,96013028552,28/02/2025 às 02:29:31,28/02/2025 às 02:29:31,28/02/2025 às 02:30:11
28637,96015678307,02/05/2025 às 03:36:11,02/05/2025 às 03:36:11,02/05/2025 às 03:37:31
28638,96021594163,15/06/2025 às 16:04:18,15/06/2025 às 16:04:18,15/06/2025 às 16:17:40
28639,96023369815,20/02/2025 às 00:39:21,20/02/2025 às 00:39:21,20/02/2025 às 00:41:33
28640,96023369815,31/03/2025 às 10:58:43,31/03/2025 às 11:06:07,31/03/2025 às 11:20:43
28641,96024781238,01/05/2025 às 14:32:46,01/05/2025 às 14:32:46,01/05/2025 às 14:44:47
28642,96034572302,28/06/2025 às 12:30:17,28/06/2025 às 12:30:17,28/06/2025 às 12:36:48
28643,96037621179,02/02/2025 às 06:10:30,02/02/2025 às 06:10:30,02/02/2025 às 06:19:28
28644,96037621179,30/01/2025 às 11:11:02,30/01/2025 às 11:11:36,30/01/2025 às 11:52:39
28645,96046824538,15/01/2025 às 21:37:49,15/01/2025 às 21:37:49,15/01/2025 às 21:46:48
28646,96046850321,15/03/2025 às 10:58:24,15/03/2025 às 10:58:24,15/03/2025 às 10:59:25
28647,96046850321,12/06/2025 às 12:01:27,12/06/2025 às 12:07:50,12/06/2025 às 12:29:21
28648,96047588007,15/01/2025 às 16:41:13,15/01/2025 às 16:41:13,15/01/2025 às 16:41:52
28649,96047588007,31/03/2025 às 11:02:49,31/03/2025 às 11:12:35,31/03/2025 às 11:31:07
28650,96049579010,15/06/2025 às 22:18:30,15/06/2025 às 22:18:30,15/06/2025 às 22:24:25
28651,96049745528,14/04/2025 às 10:25:19,14/04/2025 às 10:25:19,14/04/2025 às 10:31:53
28652,96049745528,28/02/2025 às 16:14:20,28/02/2025 às 16:14:50,28/02/2025 às 16:24:50
28653,96050974358,01/05/2025 às 13:30:51,01/05/2025 às 13:30:51,01/05/2025 às 13:36:17
28654,96055997391,07/02/2025 às 12:56:54,07/02/2025 às 12:56:54,07/02/2025 às 12:59:50
28655,96061544442,23/06/2025 às 18:45:57,23/06/2025 às 18:45:57,23/06/2025 às 18:48:21
28656,96061544442,12/05/2025 às 22:46:00,12/05/2025 às 22:54:55,12/05/2025 às 23:38:56
28657,96061544442,27/06/2025 às 16:53:04,27/06/2025 às 16:53:40,27/06/2025 às 17:32:36
28658,96067242830,16/06/2025 às 02:53:15,16/06/2025 às 02:53:15,16/06/2025 às 02:56:58
28659,96073351352,21/04/2025 às 00:08:27,21/04/2025 às 00:08:27,21/04/2025 às 00:16:43
28660,96079965347,19/02/2025 às 09:13:10,19/02/2025 às 09:13:10,19/02/2025 às 09:32:19
28661,96081259188,25/04/2025 às 14:21:20,25/04/2025 às 14:21:20,25/04/2025 às 14:30:02
28662,96082733034,08/01/2025 às 09:07:38,08/01/2025 às 09:07:38,08/01/2025 às 09:12:11
28663,96082733034,25/03/2025 às 21:12:29,25/03/2025 às 21:14:00,25/03/2025 às 21:34:09
28664,96082733034,05/02/2025 às 09:15:52,05/02/2025 às 09:26:35,05/02/2025 às 09:54:13
28665,96082733034,16/01/2025 às 13:32:22,16/01/2025 às 13:50:13,16/01/2025 às 14:02:47
28666,96088240325,06/02/2025 às 04:30:35,06/02/2025 às 04:30:35,06/02/2025 às 04:31:52
28667,96095463551,19/04/2025 às 04:18:17,19/04/2025 às 04:18:17,19/04/2025 às 04:26:44
28668,96099567090,17/05/2025 às 10:28:15,17/05/2025 às 10:28:15,17/05/2025 às 10:46:43
28669,96099567090,22/02/2025 às 13:20:40,22/02/2025 às 13:24:37,22/02/2025 às 14:17:13
28670,96099567090,31/05/2025 às 05:03:33,31/05/2025 às 05:13:08,31/05/2025 às 06:20:08
28671,96099567090,27/01/2025 às 04:59:20,27/01/2025 às 05:08:08,27/01/2025 às 05:40:24
28672,96099567090,16/06/2025 às 22:07:15,16/06/2025 às 22:22:01,16/06/2025 às 23:37:25
28673,96102814124,16/03/2025 às 10:08:21,16/03/2025 às 10:08:21,16/03/2025 às 10:21:15
28674,96103644229,07/03/2025 às 20:41:38,07/03/2025 às 20:41:38,07/03/2025 às 20:43:01
28675,96106998903,13/04/2025 às 12:56:33,13/04/2025 às 12:56:33,13/04/2025 às 13:04:41
28676,96110428116,03/03/2025 às 06:26:15,03/03/2025 às 06:26:15,03/03/2025 às 06:26:49
28677,96115720065,23/01/2025 às 05:57:28,23/01/2025 às 05:57:28,23/01/2025 às 05:59:32
28678,96115720065,06/01/2025 às 00:41:58,06/01/2025 às 00:49:03,06/01/2025 às 01:03:41
28679,96126459589,15/04/2025 às 12:37:08,15/04/2025 às 12:37:08,15/04/2025 às 12:48:35
28680,96129271473,27/01/2025 às 06:25:02,27/01/2025 às 06:25:02,27/01/2025 às 06:30:59
28681,96144686941,02/06/2025 às 20:02:02,02/06/2025 às 20:02:02,02/06/2025 às 20:11:59
28682,96147172779,06/01/2025 às 01:11:23,06/01/2025 às 01:11:23,06/01/2025 às 01:14:22
28683,96147172779,14/06/2025 às 04:16:36,14/06/2025 às 04:23:44,14/06/2025 às 04:58:38
28684,96158802217,06/02/2025 às 23:53:28,06/02/2025 às 23:53:28,07/02/2025 às 00:08:27
28685,96158802217,21/01/2025 às 04:26:57,21/01/2025 às 04:27:37,21/01/2025 às 05:12:17
28686,96158830826,20/06/2025 às 03:12:44,20/06/2025 às 03:12:44,20/06/2025 às 03:14:32
28687,96160607352,24/01/2025 às 07:23:28,24/01/2025 às 07:23:28,24/01/2025 às 07:31:26
28688,96160978266,27/01/2025 às 11:28:17,27/01/2025 às 11:28:17,27/01/2025 às 11:42:09
28689,96160978266,10/03/2025 às 11:28:31,10/03/2025 às 11:34:18,10/03/2025 às 11:58:00
28690,96160978266,09/03/2025 às 08:47:44,09/03/2025 às 09:02:43,09/03/2025 às 10:10:59
28691,96160978266,09/02/2025 às 22:07:09,09/02/2025 às 22:18:11,09/02/2025 às 23:11:35
28692,96162927373,15/02/2025 às 09:34:41,15/02/2025 às 09:34:41,15/02/2025 às 09:37:28
28693,96162927373,25/05/2025 às 18:15:51,25/05/2025 às 18:22:08,25/05/2025 às 18:51:27
28694,96162927373,07/01/2025 às 19:47:22,07/01/2025 às 19:55:17,07/01/2025 às 20:12:35
28695,96162927373,19/01/2025 às 06:59:54,19/01/2025 às 07:11:09,19/01/2025 às 07:23:05
28696,96164460517,10/01/2025 às 02:03:30,10/01/2025 às 02:03:30,10/01/2025 às 02:08:52
28697,96176638725,17/05/2025 às 07:38:14,17/05/2025 às 07:38:14,17/05/2025 às 07:42:22
28698,96178807954,11/01/2025 às 22:39:47,11/01/2025 às 22:39:47,11/01/2025 às 22:43:34
28699,96181004381,13/02/2025 às 08:00:53,13/02/2025 às 08:00:53,13/02/2025 às 08:07:57
28700,96186253789,30/05/2025 às 08:57:39,30/05/2025 às 08:57:39,30/05/2025 às 08:59:23
28701,96187821546,19/01/2025 às 04:10:54,19/01/2025 às 04:10:54,19/01/2025 às 04:14:43
28702,96188249825,15/02/2025 às 09:26:54,15/02/2025 às 09:26:54,15/02/2025 às 09:31:36
28703,96194830833,24/03/2025 às 00:46:10,24/03/2025 às 00:46:10,24/03/2025 às 00:49:22
28704,96198352887,06/05/2025 às 05:34:12,06/05/2025 às 05:34:12,06/05/2025 às 05:49:57
28705,96213488244,13/06/2025 às 13:51:56,13/06/2025 às 13:51:56,13/06/2025 às 13:53:19
28706,96218791550,01/03/2025 às 10:08:53,01/03/2025 às 10:08:53,01/03/2025 às 10:17:25
28707,96219897815,18/04/2025 às 00:04:58,18/04/2025 às 00:04:58,18/04/2025 às 00:13:06
28708,96223161825,10/06/2025 às 21:46:57,10/06/2025 às 21:46:57,10/06/2025 às 21:54:07
28709,96223551948,17/05/2025 às 01:32:30,17/05/2025 às 01:32:30,17/05/2025 às 01:35:52
28710,96225185957,02/02/2025 às 09:47:30,02/02/2025 às 09:47:30,02/02/2025 às 09:51:27
28711,96228829253,31/03/2025 às 16:14:30,31/03/2025 às 16:14:30,31/03/2025 às 16:26:43
28712,96228829253,10/04/2025 às 09:53:00,10/04/2025 às 09:56:30,10/04/2025 às 10:49:45
28713,96228829253,01/04/2025 às 22:45:49,01/04/2025 às 23:01:13,01/04/2025 às 23:48:05
28714,96228829253,19/03/2025 às 22:44:26,19/03/2025 às 23:00:08,20/03/2025 às 00:14:24
28715,96234738524,30/04/2025 às 05:55:44,30/04/2025 às 05:55:44,30/04/2025 às 05:57:28
28716,96239102855,04/02/2025 às 05:47:01,04/02/2025 às 05:47:01,04/02/2025 às 06:06:56
28717,96239102855,28/04/2025 às 21:12:15,28/04/2025 às 21:21:10,28/04/2025 às 21:43:07
28718,96239102855,29/03/2025 às 14:09:41,29/03/2025 às 14:22:35,29/03/2025 às 15:04:19
28719,96239102855,02/02/2025 às 00:29:31,02/02/2025 às 00:42:25,02/02/2025 às 01:24:05
28720,96239102855,14/05/2025 às 18:10:34,14/05/2025 às 18:16:57,14/05/2025 às 18:42:41
28721,96246797890,11/05/2025 às 18:20:05,11/05/2025 às 18:20:05,11/05/2025 às 18:20:41
28722,96246797890,17/06/2025 às 04:19:11,17/06/2025 às 04:26:07,17/06/2025 às 04:48:13
28723,96246797890,08/06/2025 às 11:12:23,08/06/2025 às 11:19:21,08/06/2025 às 11:30:35
28724,96246797890,23/03/2025 às 19:19:50,23/03/2025 às 19:26:41,23/03/2025 às 19:40:53
28725,96246797890,22/05/2025 às 17:21:20,22/05/2025 às 17:30:52,22/05/2025 às 17:53:32
28726,96250401713,29/04/2025 às 09:02:15,29/04/2025 às 09:02:15,29/04/2025 às 09:09:31
28727,96252420610,10/06/2025 às 21:09:06,10/06/2025 às 21:09:06,10/06/2025 às 21:14:48
28728,96253651495,11/05/2025 às 00:34:31,11/05/2025 às 00:34:31,11/05/2025 às 00:37:07
28729,96253651495,19/06/2025 às 09:04:02,19/06/2025 às 09:13:21,19/06/2025 às 09:49:54
28730,96253651495,27/06/2025 às 02:19:07,27/06/2025 às 02:27:38,27/06/2025 às 03:01:58
28731,96253651495,17/02/2025 às 12:45:26,17/02/2025 às 12:53:25,17/02/2025 às 14:04:29
28732,96253651495,06/05/2025 às 02:33:09,06/05/2025 às 02:39:15,06/05/2025 às 03:50:27
28733,96253651495,27/04/2025 às 17:19:58,27/04/2025 às 17:32:54,27/04/2025 às 18:06:50
28734,96256387644,22/01/2025 às 19:26:35,22/01/2025 às 19:26:35,22/01/2025 às 19:46:17
28735,96256455143,11/02/2025 às 07:33:31,11/02/2025 às 07:33:31,11/02/2025 às 07:41:36
28736,96256455143,08/06/2025 às 12:06:00,08/06/2025 às 12:06:30,08/06/2025 às 12:25:20
28737,96256455143,08/04/2025 às 08:14:54,08/04/2025 às 08:26:29,08/04/2025 às 08:58:53
28738,96262118208,14/05/2025 às 20:43:24,14/05/2025 às 20:43:24,14/05/2025 às 20:45:13
28739,96263165043,20/04/2025 às 21:37:34,20/04/2025 às 21:37:34,20/04/2025 às 21:42:52
28740,96263891449,17/06/2025 às 14:12:09,17/06/2025 às 14:12:09,17/06/2025 às 14:13:23
28741,96269682288,07/04/2025 às 19:20:48,07/04/2025 às 19:20:48,07/04/2025 às 19:22:34
28742,96269682288,23/01/2025 às 17:52:26,23/01/2025 às 17:53:40,23/01/2025 às 18:38:13
28743,96269682288,08/04/2025 às 07:05:08,08/04/2025 às 07:21:36,08/04/2025 às 08:40:08
28744,96269682288,27/02/2025 às 07:42:29,27/02/2025 às 07:48:12,27/02/2025 às 08:47:40
28745,96269682288,14/06/2025 às 04:16:37,14/06/2025 às 04:24:54,14/06/2025 às 05:00:30
28746,96269682288,05/01/2025 às 20:10:56,05/01/2025 às 20:19:05,05/01/2025 às 21:13:53
28747,96269871234,23/05/2025 às 20:20:46,23/05/2025 às 20:20:46,23/05/2025 às 20:35:28
28748,96269871234,24/05/2025 às 14:49:15,24/05/2025 às 14:55:01,24/05/2025 às 15:19:25
28749,96269871234,07/03/2025 às 17:20:10,07/03/2025 às 17:31:34,07/03/2025 às 18:13:14
28750,96269871234,10/05/2025 às 22:39:51,10/05/2025 às 22:52:55,11/05/2025 às 00:10:27
28751,96269871234,17/04/2025 às 08:08:24,17/04/2025 às 08:14:51,17/04/2025 às 08:58:15
28752,96269871234,18/01/2025 às 10:58:00,18/01/2025 às 11:07:53,18/01/2025 às 11:45:33
28753,96269871234,18/06/2025 às 12:00:24,18/06/2025 às 12:14:13,18/06/2025 às 13:00:45
28754,96271010347,24/01/2025 às 05:29:53,24/01/2025 às 05:29:53,24/01/2025 às 05:32:12
28755,96287958354,31/05/2025 às 21:14:07,31/05/2025 às 21:14:07,31/05/2025 às 21:25:38
28756,96290712816,01/02/2025 às 17:15:57,01/02/2025 às 17:15:57,01/02/2025 às 17:22:29
28757,96291247886,14/02/2025 às 16:53:59,14/02/2025 às 16:53:59,14/02/2025 às 16:57:49
28758,96303914859,21/06/2025 às 14:31:36,21/06/2025 às 14:31:36,21/06/2025 às 14:40:24
28759,96304290741,23/02/2025 às 09:10:13,23/02/2025 às 09:10:13,23/02/2025 às 09:17:39
28760,96307507062,17/01/2025 às 23:57:51,17/01/2025 às 23:57:51,18/01/2025 às 00:03:46
28761,96308401139,29/04/2025 às 22:21:12,29/04/2025 às 22:21:12,29/04/2025 às 22:22:56
