id_pesquisa,id_chamado,nota_atendimento
27250,25723,3
27251,25724,3
27252,25725,4
27253,25726,4
27254,25727,5
27255,25728,3
27256,25729,2
27257,25730,2
27258,25731,3
27259,25732,2
27260,25733,3
27261,25734,3
27262,25735,3
27263,25736,4
27264,25737,2
27265,25738,3
27266,25739,3
27267,25740,3
27268,25741,4
27269,25742,2
27270,25743,3
27273,25744,2
27274,25745,2
27275,25746,2
27276,25747,2
27277,25748,3
27278,25749,3
27279,25750,3
27282,25751,4
27283,25752,3
27284,25753,3
27285,25754,2
27286,25755,2
27287,25756,4
27288,25757,5
27289,25758,3
27290,25759,5
27291,25760,2
27292,25761,3
27293,25762,2
27294,25763,3
27295,25764,3
27296,25765,2
27297,25766,3
27298,25767,2
27299,25768,2
27300,25769,4
27301,25770,3
27302,25771,2
27305,25772,3
27306,25773,4
27308,25774,3
27309,25775,3
27310,25776,2
27311,25777,4
27312,25778,4
27314,25779,5
27315,25780,3
27316,25781,2
27317,25782,3
27318,25783,2
27162,25784,
27174,25785,
27219,25786,
27238,25787,
27303,25788,
27304,25789,
27313,25790,
27326,25797,3
27327,25798,3
27328,25799,2
27329,25800,2
27330,25801,2
27331,25802,2
27332,25803,5
27333,25804,4
27334,25805,2
27335,25806,2
27336,25807,3
27337,25808,5
27338,25809,3
27339,25810,2
27340,25811,4
27341,25812,2
27342,25813,2
27343,25814,3
27344,25815,3
27345,25816,3
27346,25817,3
27347,25818,4
27348,25819,2
27350,25820,3
27351,25821,2
27352,25822,3
27353,25823,3
27354,25824,3
27355,25825,2
27356,25826,3
27357,25827,2
27358,25828,4
27359,25829,4
27360,25830,5
27361,25831,4
27362,25832,3
27363,25833,2
27364,25834,3
27365,25835,5
27366,25836,4
27367,25837,3
27368,25838,2
27369,25839,2
27370,25840,3
27371,25841,4
27372,25842,4
27374,25843,2
27375,25844,2
27376,25845,3
27377,25846,3
27378,25847,2
27379,25848,2
27380,25849,2
27381,25850,3
27382,25851,5
27383,25852,5
27384,25853,3
27385,25854,2
27386,25855,3
27387,25856,2
27388,25857,3
27389,25858,3
27390,25859,2
27391,25860,2
27392,25861,2
27393,25862,3
27394,25863,3
27395,25864,3
27396,25865,5
27397,25866,4
27398,25867,4
27400,25868,3
27401,25869,2
27403,25870,3
27404,25871,2
27405,25872,5
27406,25873,4
27407,25874,3
27409,25875,4
27410,25876,3
27411,25877,3
27412,25878,5
27413,25879,3
27414,25880,3
27415,25881,4
27416,25882,2
27417,25883,4
27418,25884,3
27420,25885,4
27421,25886,4
27422,25887,3
27423,25888,3
27425,25889,4
27426,25890,3
27427,25891,2
27428,25892,4
27429,25893,3
27430,25894,2
27431,25895,4
27432,25896,2
27433,25897,2
27434,25898,3
27435,25899,5
27436,25900,4
27437,25901,2
27438,25902,3
27439,25903,4
27440,25904,3
27441,25905,3
27442,25906,2
27443,25907,2
27444,25908,3
27445,25909,2
27446,25910,4
27447,25911,2
27448,25912,3
27449,25913,2
27450,25914,2
27451,25915,3
27452,25916,3
27453,25917,4
27455,25918,3
27456,25919,3
27457,25920,2
27458,25921,2
27459,25922,3
27460,25923,4
27461,25924,3
27462,25925,2
27463,25926,3
27464,25927,2
27465,25928,2
27466,25929,4
27468,25930,2
27469,25931,2
27470,25932,4
27471,25933,2
27472,25934,2
27473,25935,3
27474,25936,2
27475,25937,3
27349,25938,
27408,25939,
27424,25940,
27486,25950,3
27487,25951,2
27488,25952,3
27489,25953,3
27490,25954,3
27491,25955,2
27492,25956,3
27493,25957,3
27494,25958,3
27495,25959,2
27496,25960,4
27497,25961,2
27498,25962,3
27499,25963,3
27501,25964,3
27502,25965,2
27503,25966,3
27504,25967,4
27506,25968,4
27508,25969,3
27509,25970,2
27510,25971,3
27511,25972,4
27512,25973,2
27513,25974,4
27514,25975,3
27515,25976,2
27516,25977,4
27517,25978,3
27519,25979,3
27520,25980,3
27521,25981,3
27522,25982,2
27523,25983,3
27524,25984,2
27525,25985,2
27526,25986,2
27527,25987,2
27528,25988,3
27529,25989,3
27530,25990,3
27531,25991,3
27532,25992,3
27533,25993,4
27534,25994,2
27535,25995,4
27536,25996,2
27537,25997,3
27538,25998,2
27539,25999,2
27540,26000,3
27541,26001,2
27542,26002,2
27543,26003,3
27544,26004,2
27545,26005,3
27546,26006,3
27547,26007,4
27548,26008,4
27550,26009,2
27551,26010,2
27553,26011,3
27555,26012,2
27556,26013,4
27557,26014,5
27558,26015,3
27559,26016,3
27561,26017,3
27562,26018,3
27564,26019,2
27565,26020,3
27567,26021,2
27568,26022,3
27569,26023,3
27570,26024,3
27571,26025,2
27572,26026,2
27574,26027,4
27575,26028,2
27576,26029,4
27577,26030,3
27578,26031,2
27579,26032,4
27580,26033,3
27581,26034,3
27582,26035,3
27583,26036,2
27584,26037,3
27585,26038,2
27586,26039,2
27587,26040,4
27588,26041,2
27590,26042,2
27591,26043,3
27592,26044,4
27593,26045,3
27595,26046,2
27597,26047,2
27598,26048,2
27599,26049,5
27600,26050,3
27601,26051,4
27602,26052,3
27603,26053,3
27604,26054,3
27605,26055,3
27606,26056,3
27607,26057,3
27608,26058,3
27609,26059,4
27610,26060,3
27611,26061,3
27612,26062,3
27613,26063,3
27614,26064,4
27616,26065,2
27617,26066,4
27618,26067,3
27619,26068,4
27620,26069,4
27621,26070,3
27622,26071,2
27623,26072,2
27624,26073,3
27625,26074,2
27626,26075,2
27627,26076,3
27628,26077,3
27629,26078,3
27630,26079,3
27631,26080,5
27632,26081,5
27518,26082,
27549,26083,
27560,26084,
27566,26085,
27594,26086,
27596,26087,
27647,26098,3
27648,26099,5
27649,26100,4
27650,26101,3
27651,26102,3
27652,26103,3
27653,26104,4
27654,26105,3
27655,26106,2
27656,26107,2
27657,26108,3
27658,26109,2
27659,26110,3
27660,26111,3
27661,26112,3
27662,26113,2
27663,26114,2
27664,26115,3
27665,26116,3
27666,26117,4
27667,26118,4
27668,26119,3
27669,26120,4
27670,26121,4
27671,26122,3
27672,26123,2
27673,26124,4
27674,26125,3
27675,26126,4
27676,26127,4
27677,26128,3
27678,26129,2
27679,26130,2
27680,26131,3
27681,26132,5
27682,26133,3
27683,26134,3
27684,26135,5
27685,26136,3
27686,26137,3
27687,26138,2
27688,26139,3
27690,26140,3
27691,26141,3
27693,26142,3
27694,26143,2
27696,26144,3
27697,26145,3
27698,26146,3
27699,26147,5
27700,26148,4
27701,26149,3
27703,26150,4
27704,26151,3
27705,26152,4
27706,26153,4
27707,26154,3
27708,26155,3
27709,26156,4
27710,26157,2
27711,26158,2
27712,26159,4
27713,26160,3
27715,26161,5
27716,26162,2
27717,26163,3
27720,26164,4
27721,26165,3
27722,26166,2
27724,26167,2
27725,26168,2
27726,26169,3
27727,26170,2
27728,26171,2
27729,26172,3
27730,26173,4
27731,26174,3
27732,26175,3
27735,26176,4
27736,26177,4
27737,26178,5
27738,26179,4
27739,26180,4
27740,26181,2
27741,26182,2
27742,26183,2
27743,26184,3
27744,26185,3
27745,26186,2
27746,26187,2
27747,26188,2
27748,26189,5
27749,26190,2
27750,26191,2
27751,26192,2
27753,26193,4
27754,26194,3
27756,26195,3
27758,26196,2
27759,26197,3
27761,26198,2
27762,26199,4
27763,26200,3
27764,26201,4
27765,26202,3
27766,26203,3
27767,26204,3
27768,26205,2
27769,26206,4
27770,26207,3
27771,26208,2
27772,26209,2
27773,26210,3
27774,26211,3
27775,26212,2
27776,26213,2
27778,26214,5
27779,26215,4
27780,26216,5
27781,26217,3
27782,26218,2
27783,26219,2
27785,26220,3
27786,26221,2
27787,26222,2
27788,26223,3
27789,26224,2
27636,26226,
27689,26227,
27695,26228,
27702,26229,
27714,26230,
27723,26231,
27734,26232,
27760,26233,
27798,26241,3
27799,26242,2
27800,26243,2
27801,26244,3
27802,26245,5
27803,26246,3
27804,26247,3
27805,26248,2
27806,26249,2
27808,26250,3
27809,26251,2
27811,26252,4
27812,26253,3
27813,26254,2
27814,26255,4
27815,26256,3
27816,26257,3
27817,26258,3
27818,26259,2
27819,26260,3
27820,26261,2
27821,26262,2
27822,26263,3
27823,26264,5
27824,26265,3
27825,26266,2
27826,26267,2
27827,26268,4
27828,26269,3
27830,26270,3
27831,26271,3
27832,26272,3
27833,26273,3
27834,26274,2
27835,26275,3
27836,26276,4
27837,26277,5
27838,26278,3
27839,26279,3
27840,26280,3
27841,26281,4
27842,26282,2
27843,26283,3
27844,26284,3
27845,26285,3
27846,26286,4
27848,26287,3
27849,26288,3
27850,26289,2
27853,26290,3
27854,26291,4
27855,26292,3
27856,26293,2
27857,26294,2
27858,26295,3
27860,26296,2
27861,26297,3
27862,26298,2
27863,26299,3
27864,26300,3
27865,26301,4
27866,26302,3
27867,26303,3
27868,26304,2
27869,26305,2
27870,26306,2
27871,26307,4
27872,26308,4
27873,26309,3
27874,26310,5
27875,26311,2
27876,26312,3
27877,26313,4
27878,26314,4
27879,26315,2
27880,26316,3
27881,26317,3
27882,26318,2
27883,26319,4
27884,26320,3
27885,26321,3
27887,26322,3
27888,26323,3
27889,26324,3
27890,26325,2
27891,26326,4
27892,26327,2
27893,26328,3
27894,26329,3
27895,26330,3
27896,26331,4
27897,26332,4
27898,26333,4
27899,26334,4
27900,26335,2
27902,26336,3
27903,26337,2
27904,26338,3
27905,26339,4
27906,26340,3
27907,26341,4
27908,26342,4
27909,26343,4
27910,26344,2
27911,26345,4
27912,26346,2
27913,26347,2
27914,26348,2
27915,26349,3
27916,26350,2
27917,26351,2
27918,26352,4
27919,26353,3
27920,26354,2
27921,26355,2
27923,26356,3
27924,26357,2
27925,26358,3
27926,26359,5
27927,26360,3
27928,26361,3
27929,26362,3
27930,26363,4
27932,26364,4
27933,26365,4
27934,26366,2
27935,26367,3
27936,26368,4
27937,26369,3
27938,26370,3
27939,26371,3
27940,26372,3
27941,26373,5
27942,26374,4
27944,26375,4
27945,26376,2
27946,26377,3
27829,26379,
27851,26380,
27901,26381,
27922,26382,
27957,26391,2
27958,26392,3
27959,26393,2
27960,26394,4
27961,26395,2
27962,26396,2
27964,26397,3
27965,26398,3
27966,26399,3
27967,26400,2
27968,26401,3
27969,26402,3
27970,26403,2
27971,26404,3
27972,26405,2
27973,26406,2
27974,26407,2
27975,26408,3
27976,26409,3
27977,26410,2
27978,26411,3
27979,26412,3
27980,26413,4
27981,26414,3
27982,26415,3
27983,26416,2
27984,26417,2
27985,26418,3
27986,26419,5
27987,26420,2
27988,26421,3
27989,26422,3
27991,26423,4
27992,26424,3
27993,26425,2
27994,26426,2
27995,26427,3
27996,26428,2
27997,26429,2
27998,26430,3
27999,26431,3
28000,26432,5
28001,26433,4
28002,26434,3
28004,26435,4
28005,26436,4
28006,26437,3
28007,26438,2
28008,26439,3
28009,26440,3
28010,26441,3
28011,26442,2
28012,26443,2
28013,26444,4
28014,26445,3
28015,26446,2
28016,26447,3
28018,26448,2
28019,26449,2
28020,26450,2
28021,26451,3
28022,26452,2
28023,26453,2
28024,26454,2
28025,26455,4
28026,26456,3
28027,26457,3
28028,26458,2
28030,26459,3
28031,26460,3
28032,26461,2
28033,26462,3
28034,26463,3
28035,26464,5
28036,26465,2
28037,26466,3
28038,26467,4
28039,26468,3
28040,26469,3
28041,26470,3
28042,26471,2
28043,26472,3
28044,26473,3
28046,26474,2
28047,26475,4
28048,26476,4
28049,26477,3
28050,26478,2
28051,26479,3
28052,26480,3
28053,26481,2
28054,26482,2
28056,26483,5
28057,26484,3
28058,26485,3
28059,26486,3
28060,26487,3
28061,26488,4
28062,26489,4
28063,26490,2
28064,26491,3
28065,26492,2
28066,26493,2
28067,26494,2
28068,26495,2
28070,26496,2
28071,26497,4
28072,26498,4
28073,26499,2
28074,26500,2
28076,26501,5
28077,26502,4
28078,26503,3
28080,26504,4
28081,26505,3
28082,26506,2
28083,26507,2
28084,26508,3
28085,26509,2
28086,26510,4
28088,26511,2
28089,26512,3
28090,26513,3
28091,26514,3
28092,26515,4
28093,26516,2
28094,26517,3
28095,26518,5
28096,26519,3
28097,26520,2
28098,26521,2
28099,26522,4
28101,26523,2
28102,26524,2
28003,26526,
28017,26527,
28075,26528,
28079,26529,
28087,26530,
28113,26539,4
28114,26540,4
28115,26541,4
28116,26542,3
28117,26543,4
28119,26544,3
28120,26545,3
28121,26546,3
28122,26547,3
28123,26548,2
28124,26549,3
28125,26550,4
28126,26551,3
28127,26552,4
28128,26553,3
28129,26554,3
28130,26555,4
28131,26556,3
28132,26557,3
28133,26558,2
28134,26559,3
28135,26560,2
28136,26561,5
28137,26562,3
28138,26563,3
28139,26564,4
28141,26565,4
28142,26566,3
28143,26567,3
28144,26568,2
28145,26569,4
28146,26570,2
28147,26571,2
28148,26572,2
28149,26573,2
28150,26574,3
28151,26575,4
28152,26576,5
28153,26577,5
28154,26578,3
28155,26579,3
28156,26580,4
28157,26581,2
28158,26582,4
28159,26583,2
28160,26584,2
28161,26585,2
28162,26586,4
28163,26587,4
28164,26588,5
28166,26589,2
28167,26590,5
28168,26591,3
28169,26592,4
28170,26593,3
28171,26594,5
28172,26595,3
28173,26596,3
28174,26597,3
28175,26598,2
28176,26599,3
28177,26600,5
28178,26601,4
28179,26602,4
28180,26603,4
28181,26604,2
28182,26605,4
28183,26606,2
28184,26607,2
28185,26608,3
28186,26609,2
28187,26610,4
28189,26611,3
28190,26612,2
28191,26613,2
28192,26614,3
28193,26615,3
28194,26616,4
28195,26617,2
28196,26618,2
28197,26619,2
28198,26620,4
28199,26621,2
28200,26622,3
28201,26623,3
28202,26624,5
28203,26625,3
28204,26626,2
28206,26627,3
28207,26628,3
28208,26629,2
28209,26630,3
28210,26631,2
28211,26632,3
28212,26633,2
28213,26634,2
28214,26635,2
28216,26636,3
28218,26637,3
28219,26638,2
28220,26639,3
28222,26640,2
28223,26641,4
28224,26642,3
28225,26643,3
28226,26644,2
28227,26645,2
28228,26646,2
28229,26647,4
28230,26648,3
28231,26649,3
28232,26650,2
28233,26651,2
28235,26652,2
28236,26653,3
28237,26654,4
28238,26655,4
28239,26656,2
28240,26657,2
28241,26658,4
28242,26659,3
28243,26660,3
28244,26661,3
28245,26662,3
28246,26663,2
28247,26664,4
28248,26665,2
28249,26666,3
28250,26667,3
28252,26668,3
28253,26669,2
28254,26670,2
28255,26671,2
28256,26672,4
28257,26673,3
28258,26674,2
28259,26675,4
28260,26676,4
28111,26677,
28251,26678,
28270,26686,3
28271,26687,2
28272,26688,3
28273,26689,3
28274,26690,3
28275,26691,4
28276,26692,2
28277,26693,3
28278,26694,3
28280,26695,4
28281,26696,4
28282,26697,2
28283,26698,2
28285,26699,3
28286,26700,4
28287,26701,3
28288,26702,3
28289,26703,3
28290,26704,3
28291,26705,3
28292,26706,3
28293,26707,2
28294,26708,3
28296,26709,3
28297,26710,2
28299,26711,4
28300,26712,4
28301,26713,4
28302,26714,3
28303,26715,3
28304,26716,2
28305,26717,3
28306,26718,3
28307,26719,2
28308,26720,4
28309,26721,3
28310,26722,3
28311,26723,4
28312,26724,3
28314,26725,3
28315,26726,3
28316,26727,2
28317,26728,3
28318,26729,4
28319,26730,3
28321,26731,4
28322,26732,4
28323,26733,3
28324,26734,2
28325,26735,2
28326,26736,2
28327,26737,4
28328,26738,4
28329,26739,5
28330,26740,2
28331,26741,2
28332,26742,3
28333,26743,4
28334,26744,3
28335,26745,3
28336,26746,2
28337,26747,2
28339,26748,2
28340,26749,4
28341,26750,3
28342,26751,3
28343,26752,3
28344,26753,2
28345,26754,2
28347,26755,2
28348,26756,2
28349,26757,2
28350,26758,4
28351,26759,3
28352,26760,2
28353,26761,3
28354,26762,3
28355,26763,2
28356,26764,4
28357,26765,3
28358,26766,5
28359,26767,3
28360,26768,3
28362,26769,3
28363,26770,2
28364,26771,3
28365,26772,3
28366,26773,3
28367,26774,2
28368,26775,2
28369,26776,2
28370,26777,3
28371,26778,4
28372,26779,3
28373,26780,3
28374,26781,4
28375,26782,3
28376,26783,3
28377,26784,2
28378,26785,3
28380,26786,5
28381,26787,3
28382,26788,3
28383,26789,4
28384,26790,4
28385,26791,3
28386,26792,3
28387,26793,3
28388,26794,3
28389,26795,4
28390,26796,2
28391,26797,3
28393,26798,3
28394,26799,2
28395,26800,3
28396,26801,3
28397,26802,2
28398,26803,2
28399,26804,3
28400,26805,2
28401,26806,3
28402,26807,3
28403,26808,3
28404,26809,2
28405,26810,3
28406,26811,4
28407,26812,3
28408,26813,2
28409,26814,4
28410,26815,3
28411,26816,2
28413,26817,4
28414,26818,2
28415,26819,3
28416,26820,3
28417,26821,2
28279,26823,
28295,26824,
28298,26825,
28313,26826,
28320,26827,
28424,26834,3
28425,26835,2
28427,26836,3
28428,26837,4
28429,26838,2
28430,26839,4
28431,26840,4
28432,26841,2
28433,26842,4
28434,26843,3
28435,26844,4
28436,26845,4
28437,26846,3
28438,26847,4
28439,26848,2
28440,26849,2
28441,26850,3
28442,26851,4
28443,26852,3
28444,26853,3
28445,26854,3
28446,26855,3
28447,26856,3
28448,26857,4
28449,26858,2
28450,26859,5
28451,26860,3
28452,26861,2
28453,26862,3
28454,26863,2
28455,26864,2
28456,26865,3
28457,26866,3
28458,26867,2
28459,26868,3
28460,26869,3
28461,26870,3
28462,26871,4
28463,26872,3
28464,26873,3
28465,26874,4
28466,26875,4
28467,26876,2
28468,26877,2
28469,26878,4
28470,26879,3
28471,26880,3
28472,26881,3
28473,26882,4
28474,26883,2
28475,26884,3
28476,26885,4
28477,26886,4
28478,26887,2
28479,26888,2
28480,26889,3
28481,26890,3
28482,26891,3
28483,26892,4
28485,26893,3
28486,26894,3
28487,26895,4
28488,26896,3
28489,26897,4
28490,26898,3
28491,26899,4
28492,26900,2
28493,26901,4
28494,26902,3
28495,26903,4
28496,26904,4
28497,26905,4
28498,26906,2
28499,26907,2
28500,26908,3
28501,26909,3
28502,26910,3
28503,26911,2
28504,26912,4
28505,26913,2
28506,26914,2
28507,26915,2
28508,26916,4
28509,26917,3
28510,26918,2
28511,26919,3
28512,26920,2
28513,26921,4
28514,26922,3
28515,26923,3
28518,26924,3
28519,26925,3
28520,26926,3
28521,26927,4
28522,26928,4
28523,26929,5
28524,26930,2
28525,26931,2
28526,26932,3
28527,26933,3
28528,26934,2
28529,26935,4
28530,26936,2
28531,26937,3
28532,26938,3
28533,26939,3
28534,26940,4
28535,26941,3
28536,26942,2
28537,26943,2
28538,26944,3
28541,26945,2
28542,26946,3
28544,26947,3
28545,26948,3
28546,26949,3
28547,26950,2
28548,26951,3
28549,26952,2
28550,26953,3
28551,26954,4
28552,26955,3
28553,26956,4
28555,26957,2
28556,26958,2
28557,26959,2
28558,26960,4
28559,26961,3
28560,26962,4
28563,26963,3
28564,26964,3
28565,26965,3
28566,26966,2
28568,26967,4
28569,26968,3
28570,26969,5
28571,26970,3
28572,26971,4
28573,26972,2
28574,26973,3
28554,26975,
28561,26976,
28562,26977,
28585,26986,5
28586,26987,3
28587,26988,3
28588,26989,3
28589,26990,4
28591,26991,3
28592,26992,3
28594,26993,3
28595,26994,2
28596,26995,3
28597,26996,2
28598,26997,2
28599,26998,3
28600,26999,4
28601,27000,4
28602,27001,4
28603,27002,2
28604,27003,3
28605,27004,3
28606,27005,4
28607,27006,3
28608,27007,3
28609,27008,4
28610,27009,3
28612,27010,3
28613,27011,2
28614,27012,5
28615,27013,4
28616,27014,5
28617,27015,5
28618,27016,3
28619,27017,4
28620,27018,3
28621,27019,4
28622,27020,3
28623,27021,4
28624,27022,4
28626,27023,2
28627,27024,3
28628,27025,2
28629,27026,3
28630,27027,4
28631,27028,3
28632,27029,2
28633,27030,4
28635,27031,2
28636,27032,2
28637,27033,3
28638,27034,3
28639,27035,3
28640,27036,3
28641,27037,3
28643,27038,3
28644,27039,4
28645,27040,3
28646,27041,3
28648,27042,2
28649,27043,4
28650,27044,3
28651,27045,4
28652,27046,3
28653,27047,2
28655,27048,3
28656,27049,2
28657,27050,4
28658,27051,5
28659,27052,3
28660,27053,3
28661,27054,2
28663,27055,4
28664,27056,2
28665,27057,2
28666,27058,3
28667,27059,2
28668,27060,3
28669,27061,3
28670,27062,2
28671,27063,5
28672,27064,5
28674,27065,2
28675,27066,2
28676,27067,2
28677,27068,3
28678,27069,3
28679,27070,3
28680,27071,3
28681,27072,4
28682,27073,2
28683,27074,3
28684,27075,3
28685,27076,2
28686,27077,2
28687,27078,2
28689,27079,4
28690,27080,3
28691,27081,2
28692,27082,3
28693,27083,2
28694,27084,2
28695,27085,4
28696,27086,4
28697,27087,4
28698,27088,3
28699,27089,4
28700,27090,3
28702,27091,3
28703,27092,4
28704,27093,3
28705,27094,3
28706,27095,3
28707,27096,4
28708,27097,2
28709,27098,3
28710,27099,3
28711,27100,2
28712,27101,3
28713,27102,4
28714,27103,3
28715,27104,2
28716,27105,3
28717,27106,3
28718,27107,3
28720,27108,2
28721,27109,4
28722,27110,4
28723,27111,4
28724,27112,4
28725,27113,4
28726,27114,3
28727,27115,4
28728,27116,2
28729,27117,3
28730,27118,3
28731,27119,3
28611,27121,
28625,27122,
28647,27123,
28654,27124,
28719,27125,
28740,27134,2
28742,27135,3
28743,27136,3
28744,27137,4
28745,27138,3
28746,27139,3
28747,27140,3
28748,27141,2
28749,27142,4
28750,27143,3
28751,27144,2
28752,27145,5
28753,27146,3
28754,27147,4
28755,27148,3
28756,27149,3
28757,27150,4
28758,27151,2
28760,27152,2
28761,27153,2
28762,27154,3
28763,27155,3
28764,27156,3
28765,27157,4
28766,27158,4
28767,27159,2
28768,27160,4
28769,27161,2
28770,27162,2
28771,27163,3
28772,27164,4
28773,27165,2
28774,27166,3
28775,27167,2
28776,27168,2
28777,27169,2
28778,27170,4
28779,27171,3
28780,27172,3
28781,27173,4
28782,27174,3
28783,27175,3
28784,27176,4
28785,27177,2
28786,27178,3
28788,27179,3
28789,27180,3
28790,27181,3
28791,27182,3
28792,27183,2
28793,27184,2
28794,27185,4
28795,27186,3
28797,27187,4
28798,27188,4
28799,27189,3
28800,27190,3
28801,27191,3
28802,27192,4
28803,27193,3
28804,27194,3
28805,27195,2
28806,27196,2
28808,27197,4
28809,27198,4
28810,27199,2
28811,27200,4
28812,27201,3
28813,27202,3
28814,27203,3
28818,27204,4
28819,27205,3
28820,27206,2
28821,27207,3
28822,27208,4
28824,27209,2
28825,27210,2
28826,27211,3
28827,27212,3
28828,27213,2
28829,27214,4
28830,27215,3
28831,27216,3
28832,27217,3
28833,27218,2
28834,27219,2
28836,27220,3
28837,27221,4
28838,27222,4
28839,27223,3
28840,27224,2
28841,27225,4
28842,27226,4
28843,27227,2
28844,27228,3
28846,27229,3
28847,27230,2
28848,27231,4
28849,27232,3
28850,27233,2
28851,27234,3
28853,27235,2
28854,27236,3
28855,27237,2
28856,27238,3
28857,27239,2
28858,27240,2
28859,27241,3
28860,27242,3
28861,27243,4
28862,27244,5
28863,27245,3
28864,27246,3
28866,27247,2
28867,27248,4
28868,27249,2
28869,27250,3
28870,27251,3
28871,27252,3
28872,27253,2
28873,27254,4
28874,27255,2
28875,27256,4
28876,27257,3
28877,27258,4
28878,27259,2
28879,27260,4
28880,27261,2
28881,27262,3
28882,27263,3
28884,27264,2
28885,27265,3
28887,27266,3
28888,27267,2
28817,27269,
28835,27270,
28845,27271,
28852,27272,
28865,27273,
28899,27282,3
28900,27283,2
